Death Trash Language File		
#167:	She will be my friend? Friend?	Она будет моим другом? Друг?
#164:	No. We good friends before.	Нет. Раньше мы были хорошими друзьями.
#165:	This is for the best of you both.	Это к лучшему для вас обоих.
#166:	Just take good care of each other, will you?	Просто берегите друг друга, хорошо?
#117:	You were brainwashed by the titan.	Титан промыл тебе мозги.
#121:	Brainwashed? Brainwashed?	Промытые мозги? Промытые мозги?
#125:	Yes. He does that to people.	Да. Он делает это с людьми.
#126:	They all talk in circles. Like you.	Все разговаривают кругами. Как ты.
#127:	It would also explain, why you don't recognize her.	Это также объяснило бы, почему ты ее не узнаешь.
#169:	I don't understand. Don't understand.	Я не понимаю. Не понимаю.
#170:	It makes my head hurt. My head hurts.	У меня болит голова. Моя голова болит.
#138:	Relax. This doesn't look healthy.	Расслабляться. Это выглядит нездоровым.
#162:	Just know that this woman here wants to be friends with you.	Просто знай, что эта женщина хочет дружить с тобой.
#137:	Stay strong. You need to remember.	Оставайся сильным. Вы должны помнить.
#139:	She's your friend.	Она твой друг.
#141:	We friends. Came together.	Мы друзья. Сошлись.
#142:	This hurts. It hurts.	Это больно. Это больно.
#144:	It hurts. It hurts. It hurts. It hurts. It hurts. It hurts. It hurts. It hurts. It hurts. It huuuurts.	Это больно. Это больно. Это больно. Это больно. Это больно. Это больно. Это больно. Это больно. Это боооолллльььннннооо. 
#145:	Aaaarrrrgh.	Аааааааааааааааааааааааааааааааааааа
#156:	Oh my goodness.	О Боже мой.
#157:	Are you Noor?	Ты Нур?
#158:	We wanted to go to the tower.	Мы хотели пойти в башню.
#159:	What the fuck happened to you?	Что, черт возьми, с тобой случилось?
#160:	Come here. Let me take care of you.	Иди сюда. Позволь мне о тебе позаботиться.
#122:	Remember. You two climbed the tower together.	Помните. Вы вдвоем поднялись на башню.
#123:	There's a titan there, who turned her into this.	Там есть титан, который превратил ее в это.
#124:	And he sent you out, to lure in more people for him.	И он послал тебя, чтобы заманить для него побольше людей.
#134:	I'm luring people? Luring?	Я заманиваю людей? Заманиваю?
#135:	This... hurts. My head hurts.	Это... больно. Моя голова болит.
#82:	[Talk to cyborg]	[Поговорить с киборгом]
#83:	Looks like your friend has gone a bit crazy.	Похоже, ваш друг немного сошел с ума.
#84:	Friend. Broken. Brain. Broken.	Друг. Сломан. Мозг. Сломан.
#85:	Help.	Помогите.
------------------------------------------		
SEQUENCE TowerOutsideKilledFriend		
#3:	[Leave]	[Покинуть]
#7:	Your friend is dead.	Ваш друг мертв.
#6:	You're silly. Silly.	Ты глупый. Глупый.
#4:	She is inside the tower. Waiting. Waiting.	Она внутри башни. В ожидании. В ожидании.
------------------------------------------		
SEQUENCE TowerOutsideQuestIntro		
#10:	[Leave]	[Покинуть]
#9:	Why are you talking like this.	Почему ты так говоришь.
#239:	You already asked this. Asked this.	Вы уже спрашивали об этом. Это спросил.
#240:	Why are you repeating yourself?	Почему ты повторяешься?
#32:	I don't understand. Understand.	Я не понимаю. Понимаю.
#33:	I just need help. Help.	Мне просто нужна помощь. Помощь.
#8:	What's the matter?	В чем дело?
#11:	My friend has gone into this tower here. Tower.	Мой друг зашел в вот эту башню. Башня.
#12:	And she hasn't come back yet. Not back.	И она еще не вернулась. Не вернулся.
#13:	It's been several days now. Days.	Прошло уже несколько дней. Дни.
#248:	[Leave]	[Покинуть]
#246:	I don't think she's alive anymore.	Я не думаю, что она больше жива.
#249:	What do you mean? Do you mean?	Что ты имеешь в виду? Ты имеешь ввиду?
#250:	I'll just wait for her. Wait for her.	Я просто подожду ее. Подожди ее.
#17:	[Leave]	[Покинуть]
#28:	What is stopping you?	Что вас останавливает?
#29:	I cannot tell. Cannot.	Я не могу сказать. Не могу.
#30:	Please go inside. Go.	Пожалуйста, войдите внутрь. Иди.
#31:	Please help me. Help.	Помогите мне, пожалуйста. Помогите.
#16:	Can't you look for her yourself?	Ты не можешь сам поискать ее?
#20:	What an odd idea. Odd.	Какая странная идея. Странная.
#21:	I cannot. Cannot.	Я не могу. Не могу.
#22:	It is stopping me. Stopping.	Это останавливает меня. Останавливает.
#23:	Will you help me? Help?	Ты мне поможешь? Помогите?
#15:	Sure, I'll go and check.	Конечно, я пойду и проверю.
#19:	Thank you. You.	Спасибо. Ты.
#253:	I don't think she's in there anymore.	Я не думаю, что она больше там.
------------------------------------------		
SEQUENCE TowerQuestions		
#38:	[Leave]	[Покинуть]
#19:	Has a woman come by recently?	Недавно приходила женщина?
#20:	Many have approached since I started spreading the word.	Многие подошли с тех пор, как я начал распространять информацию.
#21:	The person you mean might, or might not, have survived this place.	Человек, которого вы имеете в виду, мог, а мог и не выжить в этом месте.
#22:	If you wish to check, come to the top.	Если хотите проверить, поднимитесь наверх.
#8:	Who are you?	Кто ты?
#15:	I am the one who has seen the danger.	Я тот, кто видел опасность.
#16:	I am the one who opposes the machines.	Я тот, кто выступает против машин.
#17:	I am the one who stands on top of the tower.	Я тот, кто стоит на вершине башни.
#18:	Reach me, and all will be answered.	Доберитесь до меня, и на все будет дан ответ.
#24:	What's going on here?	Что тут происходит?
#9:	So the subject does not even know why it is here.	Таким образом, субъект даже не знает, почему он здесь.
#10:	Worry not.	Не волнуйся.
#11:	If you wish to turn stronger.	Если ты хочешь стать сильнее.
#12:	If you wish to transcend the limits of your flesh.	Если вы хотите выйти за пределы своей плоти.
#13:	Reach me at the top of this tower.	Свяжись со мной на вершине этой башни.
#14:	All will be answered in time.	На все ответят вовремя.
#7:	What?	Что?
------------------------------------------		
SEQUENCE TowerTitan		
#4:	You have reached me.	Вы дошли до меня.
#64:	[Leave]	[Покинуть]
#96:	What's going on with this gun?	Что происходит с этим пистолетом?
#95:	I gave this weapon to you to help you.	Я дал вам это оружие, чтобы помочь вам.
#123:	Do not tell me you wish not to have it?	Только не говори мне, что ты не хочешь этого иметь?
#126:	Oh no, it's good.	О нет, все хорошо.
#127:	I was just wondering.	Мне просто было интересно.
#132:	That is good to hear.	Приятно это слышать.
#133:	I was worried you might not like it, seeing how I compelled you to it.	Я беспокоился, что тебе это может не понравиться, видя, как я тебя к этому принудил.
#125:	I don't like it.	Мне это не нравится.
#128:	I shall take it back then.	Тогда я возьму свои слова обратно.
#131:	This greatly disappoints me.	Это меня сильно разочаровывает.
#106:	I want to be stronger.	Я хочу быть сильнее.
#107:	Of course.	Конечно.
#122:	Yes, much better.	Да, гораздо лучше.
#103:	Can you renew the machines in my body?	Можете ли вы обновить механизмы в моем теле?
#11:	The person outside the tower is missing a friend.	Человек за пределами башни потерял друга.
#27:	Worry not.	Не волнуйся.
#28:	For she is alive.	Потому что она жива.
#29:	Both she and her friend have passed my exam.	И она, и ее подруга сдали мой экзамен.
#30:	But only one of them wished to become a better human.	Но только один из них хотел стать лучшим человеком.
#31:	Whereas I sent the other one out to gather more people.	В то время как я послал другого, чтобы собрать больше людей.
#26:	So that is who you were asking about before.	Так вот о ком вы спрашивали раньше.
#204:	Where is the woman now?	Где сейчас эта женщина?
#35:	In the room above, with all my other improved children.	В комнате наверху, со всеми моими другими улучшенными детьми.
#189:	Can you let her go?	Ты можешь отпустить ее?
#208:	So you can slaughter her like my other children?	Чтобы ты мог убить ее, как других моих детей?
#211:	No, I shall not let you.	Нет, я тебе этого не позволю.
#215:	None of my children were helped by you.	Ты не помог ни одному из моих детей.
#216:	Neither have you sworn service to me, or helped me in any form.	Вы также не присягали мне на верность и не помогали мне в какой-либо форме.
#217:	I fail to see why I should grant you this wish of yours.	Я не понимаю, почему я должен исполнять это твое желание.
#195:	As you have become my child, I shall grant you this wish.	Поскольку ты стал моим ребенком, я исполню твое желание.
#196:	She will wait for you outside the tower.	Она будет ждать вас снаружи башни.
#213:	You did lessen the pain on one of my mistakes.	Ты действительно уменьшил боль от одной из моих ошибок.
#214:	I shall grant you this wish, as repentance for my mistake, and reward for your good deed.	Я исполню твое желание, как покаяние за свою ошибку и награду за твой добрый поступок.
#188:	Can I go there?	Могу я пойти туда?
#37:	You may not!	Вы не можете!
#192:	It is a place only few shall have access to.	Это место, доступ к которому имеют лишь немногие.
#191:	Even though you have become one of my children, that place shall not be reached by you.	Даже если ты стал одним из моих детей, ты не достигнешь этого места.
#33:	And, where is she now?	И где она сейчас?
#183:	So you're gathering people here?	Значит, вы собираете здесь людей?
#185:	Yes, I gather the strong.	Да, я собираю сильных.
#21:	They shall join my force.	Они присоединятся к моим силам.
#22:	And they shall be improved.	И они должны быть улучшены.
#181:	[Leave]	[Покинуть]
#156:	What with those things, that escaped from here?	Что с теми тварями, которые сбежали отсюда?
#178:	Not everyone took my enhancement well.	Не все хорошо восприняли мое повышение.
#179:	They are part of my shameful past.	Они - часть моего позорного прошлого.
#180:	Yet they are my children I hold dearly.	И все же они мои дети, которых я очень люблю.
#171:	What about the cyborg failures?	А как насчет неудач киборгов?
#172:	Did you make them too?	Ты их тоже готовил?
#173:	It is shameful to admit.	Стыдно признаться.
#174:	But yes, they are the result of my earliest attempts.	Но да, они являются результатом моих самых ранних попыток.
#175:	It took me many tries to combine the machines of this place with the bodies of strong humans.	Мне потребовалось много попыток, чтобы совместить машины этого места с телами сильных людей.
#176:	Though all the missteps on my way there do present my progress.	Несмотря на все оплошности на моем пути, я действительно демонстрирую свой прогресс.
#177:	I hold them as dearly as all my other children.	Я отношусь к ним так же нежно, как и ко всем другим моим детям.
#65:	Are those weird talking people also "improved"?	Неужели эти странные говорящие люди тоже "улучшились"?
#155:	Not quite.	Не совсем.
#66:	In the beginning, not everybody came to me freely.	Поначалу не все приходили ко мне свободно.
#67:	And I required followers to do my bidding.	И мне нужны были последователи, чтобы выполнять мои приказы.
#68:	So I gave them a push.	Так что я дал им толчок.
#69:	It messed up their brains a bit.	Это немного запудрило им мозги.
#70:	But do not worry. They are otherwise fine.	Но не волнуйтесь. В остальном они в порядке.
#143:	You mean the cyborgs?	Ты имеешь в виду киборгов?
#145:	Yes. They are my masterpieces.	Да. Это мои шедевры.
#152:	Though you do appear to have taken issue with them.	Хотя вы, похоже, не согласны с ними.
#153:	Do not worry, I can make you even better than they were.	Не волнуйся, я могу сделать тебя еще лучше, чем они были.
#42:	Let me enhance you beyond your human limitations.	Позвольте мне улучшить вас за пределы ваших человеческих ограничений.
#44:	Take in some machines. To make you better.	Возьмите несколько машин. Чтобы сделать тебя лучше.
#45:	Let yourself become more like me.	Позвольте себе стать более похожим на меня.
#48:	[Decline]	[Отклонить]
#49:	It is a pity.	Жаль.
#50:	If you ever change your mind, ask me again.	Если ты когда-нибудь передумаешь, спроси меня еще раз.
#51:	You have already proven yourself.	Вы уже зарекомендовали себя.
#47:	[Accept]	[Принять]
#76:	Look at you.	Посмотри на себя.
#54:	You have become almost perfect, my child.	Ты стал почти совершенным, дитя мое.
#100:	Still, there appears to be an issue.	Тем не менее, похоже, есть проблема.
#77:	Your body does not accept me fully.	Твое тело не принимает меня полностью.
#78:	Over time it will return back to what it was. Mostly.	Со временем вернется к тому, что было. В основном.
#53:	When that time comes, reach me once more.	Когда это время придет, свяжись со мной еще раз.
#101:	Until then, you shall be a weapon of mine.	До тех пор ты будешь моим оружием.
#102:	Use this, to aid us in our aspirations.	Используйте это, чтобы помочь нам в наших устремлениях.
#220:	I made it so it may never leave you.	Я сделал это так, чтобы оно никогда не покидало тебя.
#221:	Even when the machines influence in your body wanes.	Даже когда влияние машин на ваше тело ослабевает.
#150:	You have met them, have you not?	Вы встречались с ними, не так ли?
#151:	Are they not wonderful?	Разве они не прекрасны?
#154:	Do you not wish to join them?	Вы не хотите присоединиться к ним?
#223:	Like what you did to me?	Как то, что ты сделал со мной?
#224:	Yes. I brought you closer to the machines.	Да. Я приблизил вас к машинам.
#226:	Made you stronger with their weapons.	Сделал вас сильнее с помощью своего оружия.
#227:	And lowered some of your human weaknesses.	И уменьшил некоторые из ваших человеческих слабостей.
#228:	As I did with most who conquered this tower.	Как и большинство покоривших эту башню.
#9:	What's going on here?	Что тут происходит?
#13:	You have passed the exam, so I shall tell you.	Вы сдали экзамен, так что я скажу вам.
#15:	This is the place where I gather my army to fight the Machine God.	Это место, где я собираю свою армию, чтобы сразиться с Богом-Машиной.
#16:	I have taken over his factory, and am producing my own.	Я взял на себя управление его фабрикой и произвожу свою собственную.
#17:	But this is not enough.	Но этого недостаточно.
#18:	I cannot fight the machines with machines only.	Я не могу бороться с машинами только машинами.
#19:	So I gather the strong.	Поэтому я собираю сильных.
#80:	You have come back, my child.	Ты вернулся, дитя мое.
#98:	Do you wish to become strong?	Вы хотите стать сильным?
#12:	Fruits of my labour?	Плоды моего труда?
#38:	I wish you to join my army.	Я желаю тебе присоединиться к моей армии.
#39:	But for this to happen, you must become stronger.	Но чтобы это произошло, вы должны стать сильнее.
#40:	You require more power.	Вам требуется больше мощности.
#41:	Which is what I offer you as reward.	Вот что я предлагаю вам в качестве награды.
#56:	You may also go and join your brothers and sisters upstairs.	Вы также можете пойти и присоединиться к своим братьям и сестрам наверху.
------------------------------------------		
SEQUENCE TutorialCommentBlood		
#2:	Yeah, this is not mine.	Да, это не мое.
------------------------------------------		
SEQUENCE TutorialHubMachineNeedsPuke		
#7:	Please refill organic lubricant.	Пожалуйста, долейте органическую смазку.
#35:	What is that supposed to mean?	Что это должно значить?
#24:	Here we go.	Вот так.
#16:	Oh hey, it worked.	О, это сработало.
#2:	This machine looks like it's connected to the door.	Эта машина выглядит так, как будто она связана с дверью.
#30:	Please refill organic lubricant.	Пожалуйста, долейте органическую смазку.
#9:	Where am I supposed to find organic lubricant?	Где я должен найти органическую смазку?
#40:	Well...	Что ж...
#11:	I don't need anything from this machine anymore.	Мне больше ничего не нужно от этой машины.
#13:	And I don't want to fill more of my stuff in there.	И я не хочу набивать туда больше своих вещей.
------------------------------------------		
SEQUENCE UnusableDoor		
#2:	This door cannot be used.	Эту дверь нельзя использовать.
------------------------------------------		
SEQUENCE WarnNotToShoot		
#2:	Don't shoot, stranger.	Не стреляй, незнакомец.
------------------------------------------		
SEQUENCE WarnThief		
#6:	Hey! I'm watching you.	Привет! Я наблюдаю, слежу за тобой.
#7:	Hey! Leave that alone.	Привет! Оставь это.
#4:	Don't touch that!	Не трогай это!
------------------------------------------		
SEQUENCE WeaponPointedAt		
#5:	Leave me alone.	Оставь меня в покое.
#4:	Fuck.	Блядь.
#6:	Go away.	Уходи.
#3:	Oh my.	О боже.
------------------------------------------		
SEQUENCE WeaponTrialTerminal		
#3:	Grenade Trial Highscore:	Рейтинг испытаний гранат:
------------------------------------------		
SEQUENCE WhatsThatSmell		
#2:	Mmh. What's that smell?	Ммм. Что это за запах?
------------------------------------------		
SEQUENCE WhereAmI		
#2:	Where am I?	Где я?
------------------------------------------		
SEQUENCE WorldMapEncounterMerchant		
#4:	Hey, you want to see my wares?	Эй, хочешь посмотреть мои товары?
#6:	No.	Нет.
#5:	[Browse]	[Просмотреть]
------------------------------------------		
SEQUENCE WorldMapEncounterPilgrim		
#19:	The titans are our masters.	Титаны - наши хозяева.
#20:	Where they go, the flesh grows.	Там, где они идут, плоть растет.
#21:	Where the flesh grows, life blooms.	Там, где растет плоть, расцветает жизнь.
#22:	That's why we follow them.	Вот почему мы следуем за ними.
#7:	Do you believe in the titans?	Вы верите в титанов?
#11:	What do you mean, "believe"?	Что вы имеете в виду, "верить"?
#12:	They definitely do exist.	Они определенно существуют.
#15:	You misunderstand.	Ты не понимаешь.
#16:	The titans are our leaders	Титаны - наши лидеры
#17:	They will bring us to peace.	Они приведут нас к миру.
#18:	You should go to New Delphi, if you wish to learn more.	Вам следует отправиться в Нью-Делфи, если вы хотите узнать больше.
#10:	No.	Нет.
#14:	Maybe you should.	Может быть, вы должны.
#9:	Yes.	Да.
#13:	That's good.	Это хорошо.
#26:	I heard that one of our holy items had been stolen recently.	Я слышал, что недавно украли одну из наших святынь.
#27:	But the titans sent out a champion to retrieve it.	Но титаны послали за ним чемпиона.
#28:	This proves that the will of the titans is real.	Это доказывает, что воля титанов реальна.
#2:	Oh, don't mind us.	О, не обращайте на нас внимания.
#5:	We're just taking a break on our pilgrimage to New Delphi.	Мы просто делаем перерыв в нашем паломничестве в Нью-Дельфы.
------------------------------------------		
SEQUENCE WorldMapEncounterTraveler		
#19:	I used to believe that travelling would be exciting.	Раньше я верил, что путешествия будут захватывающими.
#20:	But it's quite boring out here.	Но здесь довольно скучно.
#17:	My legs hurt.	Мои ноги болят.
#18:	We've been walking for days.	Мы идем уже несколько дней.
#10:	I started this journey with my pet fleshworm.	Я начал это путешествие с моим домашним червем.
#11:	But we had to eat it when we ran out of food in the desert.	Но нам пришлось съесть его, когда в пустыне у нас закончилась еда.
#15:	[Leave]	[Покинуть]
#13:	I could give you another one.	Я могу дать тебе еще один.
#16:	No, thank you. I'm already full.	Нет, спасибо. Я уже сыт.
#7:	Here, you can have this.	Вот, можешь взять это.
#9:	I don't want it anymore.	Я больше этого не хочу.
#3:	You're travelling alone?	Вы путешествуете один?
#4:	You're either very brave, or very stupid.	Ты либо очень храбрый, либо очень глупый.
------------------------------------------		
SEQUENCE WormShamanGreeterHey		
#2:	Hey!	Привет!
------------------------------------------		
SEQUENCE WormShamansGreeter		
#3:	Hello, stranger.	Привет, незнакомец.
#32:	I'll keep an eye on you, but feel free to walk around.	Я буду присматривать за тобой, но не стесняйся ходить вокруг да около.
#7:	It's not often that we get visitors here.	К нам не часто приходят гости.
#8:	Are you a friend of the Titans?	Вы друг Титанов?
#14:	I don't think so.	Я так не думаю.
#17:	Then you should overthink your next actions.	Тогда вам следует хорошенько обдумать свои следующие действия.
#18:	We are peaceful, but not defenseless.	Мы миролюбивы, но не беззащитны.
#13:	Kinda neutral on that one.	Вроде как нейтрально в этом вопросе.
#19:	I would see this as an opportunity to still come to your senses, then.	Тогда я бы расценил это как возможность все-таки прийти в себя.
#20:	Explore the world, talk with people, talk with the Flesh, and then return to us.	Исследуйте мир, общайтесь с людьми, общайтесь с Плотью, а затем возвращайтесь к нам.
#16:	Actually, I'm looking for one.	Вообще-то, я ищу одного из них.
#28:	Huh?	А?
#30:	A friend for a Titan.	Друг титана.
#22:	Indeed? What Titan?	На самом деле? Какой Титан?
#23:	The Fleshkraken.	Кракен.
#24:	Haha. That old botherer.	Ха-ха. Тот старый зануда.
#33:	I'll keep an eye on you, but feel free to walk around.	Я буду присматривать за тобой, но не стесняйся прогуляться.
#10:	I think so, yes.	Я думаю, что да.
#21:	Good.	Хорошо.
#6:	Please put your weapon away. This is a peaceful place.	Пожалуйста, уберите оружие. Это мирное место.
------------------------------------------		
SEQUENCE QuestCollectMachineCore		
#2:	Collect the Machine Core	Собрать ядро машины
#3:	Deliver the Machine Core to Custer	Доставьте ядро машины Кастеру.
#20:	Collect Machine Core	Собрать ядро машины
------------------------------------------		
SEQUENCE QuestConnectToTheFlesh		
#3:	Examine the flesh vein.	Осмотрите вену плоти.
#4:	Leave the Flesh Dream.	Покиньте Мечту Плоти.
#2:	Connect to the Flesh	Соединись с плотью
------------------------------------------		
SEQUENCE QuestFleshkrakenAndFriends		
#3:	Find friends for the Fleshkraken	Найдите друзей для Кракена
#5:	The Kraken feels lonely and is in need of some company.	Кракен чувствует себя одиноким и нуждается в компании.
#14:	Introduce the Fleshkraken to Fleshface.	Познакомьте Кракена с Флешфейсом.
#10:	Mortus told you about an Android near a house at the south of Tauris.	Мортус рассказал вам об андроиде возле дома на юге Тавриды.
#11:	Introduce the Fleshkraken to the Android.	Внедрите Кракена на Android.
#6:	Fleshkraken And Friends	Кракен и друзья
------------------------------------------		
SEQUENCE QuestInfectionAwareness		
#2:	Medical Examination	Медицинский осмотр
#3:	Find someone who can examine your "contamination".	Найдите кого-нибудь, кто сможет изучить ваше «заражение».
#4:	Contaminated	Загрязнен
------------------------------------------		
SEQUENCE QuestOracleDomain		
#2:	Welcome to my domain	Добро пожаловать в мой домен
#7:	Understanding	Понятие
#15:	Healing	Исцеление
#3:	Leave the mindtrap	Выйдите из ловушки разума
#18:	Resolution	Решение
#19:	Talk with the Oracle	Разговор с Оракулом
#16:	Heal the Oracle's mind	Исцелить разум Оракула
#17:	Memorize the rules of the Oracle	Запомните правила Оракула
#4:	Speak to the Oracle	Поговорите с Оракулом
#6:	The Oracle's Mind	Разум Оракула
------------------------------------------		
SEQUENCE QuestPhilosopher		
#2:	Find the Philosopher to the east of Old Trees	Найдите Философа к востоку от Старых Деревьев.
#3:	Find any hints about the death of the Philosopher	Найдите любые намеки на смерть Философа
#10:	Return to Aksa	Вернуться к Аске
#6:	The Philosopher	Философ
------------------------------------------		
SEQUENCE QuestTalkToTheFlesh		
#2:	Talk to the Fleshkraken	Поговорите с Кракеном
#6:	Talk to the Flesh Nexus	Поговорите с Нексусом плоти
#7:	Now that you have a voice, talk to the Flesh Nexus.	Теперь, когда у вас есть голос, поговорите с Нексусом плоти.
#3:	Learn from the Fleshkraken how to talk to the flesh	Учитесь у Кракена, как разговаривать с плотью
#4:	Talk to the flesh	Поговори с плотью
------------------------------------------		
SEQUENCE QuestTheWitch		
#2:	Find the witch at Old Trees	Найдите ведьму в Старых Деревьях
#6:	The Witch	Ведьма
------------------------------------------		
SEQUENCE QuestUnderTheMicroscope		
#2:	Gather equipment for Mortus	Собрать снаряжение для Мортуса
#6:	Return to Mortus	Вернуться к Мортусу
#11:	Examine the Flesh Nexus	Исследуйте Нексус плоти
#13:	Get: Octagon Fluid, can be found in the Bunker north of Tauris	Получить: Octagon Fluid, можно найти в бункере к северу от Тавриса.
#8:	Under the microscope	Под микроскопом
------------------------------------------		
SEQUENCE QuestAFinePieceOfMeat		
#2:	Find the Butcher's Cut	Найдите мясорубку
#3:	Return to the hunter	Вернуться к охотнику
#5:	A Fine Piece Of Meat	Прекрасный кусок мяса
------------------------------------------		
SEQUENCE QuestCrafting		
#2:	Get crafting knowledge	Получите знания о крафте
#9:	Find a resource that teaches you how to repurpose materials of the wasteland.	Найдите ресурс, который научит вас перепрофилировать материалы пустоши.
#8:	Fixing The Trash	Исправить мусор
------------------------------------------		
SEQUENCE QuestEyesore		
#7:	Get rid of the eyesore.	Избавьтесь от бельма на глазах.
#10:	Kill the Eyesore.	Убейте бельмо на глазу.
#15:	Return to Scientist	Вернуться к ученому
#18:	Kill the other Eyesore	Убейте другое бельмо на глазу
#20:	Return to Scientist again	Вернитесь к Ученому снова
#6:	Eyesore	бельмо на глазу
------------------------------------------		
SEQUENCE QuestEyesore2		
#7:	Get rid of the eyesore.	Избавьтесь от бельма на глазах.
#15:	Return to the Scientist	Вернуться к ученому
#6:	Eyesore	бельмо на глазу
------------------------------------------		
SEQUENCE QuestFindTheOracle		
#2:	Ask around in the Puke Bar about the Oracle	Спросите в баре Рвота об Оракуле.
#3:	Visit New Delphi	Посетите Нью-Дельфи
#4:	Find a way to the Oracle	Найдите путь к Оракулу
#7:	Discover the secret of New Delphi.	Откройте для себя секрет Нью-Дельфи.
#6:	The Oracle	Оракул
------------------------------------------		
SEQUENCE QuestHeWhoFollowsBlindly		
#2:	Find the blind man's eyes	Найдите глаза слепого
#4:	Return the eyes to their owner	Вернуть глаза их владельцу
#8:	He Who Follows Blindly	Тот, кто следует слепо
------------------------------------------		
SEQUENCE QuestInsideTheTower		
#2:	Find the woman in the tower.	Найдите женщину в башне.
#4:	Decide what to do with the cyborgs.	Решите, что делать с киборгами.
#10:	Talk to the friend.	Поговорите с другом.
#9:	Bring the friends together.	Собери друзей вместе.
#8:	Tell the friend that the woman is dead.	Скажи другу, что женщина мертва.
#3:	The Woman In The Tower	Женщина в башне
------------------------------------------		
SEQUENCE QuestLessenThePain		
#7:	Find a way to lessen the failed cyborgs pain.	Найдите способ уменьшить боль неудавшихся киборгов.
#24:	Gather ingredients for a pain reliever.	Соберите ингредиенты для обезболивающего.
#29:	Give the pain reliever to the cyborg failure	Дайте обезболивающее киборгу-неудачнику
#6:	Lessen The Pain	Уменьшить боль
------------------------------------------		
SEQUENCE QuestLittlePests		
#11:	Talk to the doctor	Поговори с врачом
#12:	Gather ingredients for the poison	Собрать ингредиенты для яда.
#17:	Return to the doctor	Вернуться к врачу
#2:	Get rid of the flesh maggots	Избавьтесь от личинок плоти
#16:	Speak to the barkeeper	Поговорите с барменом
#18:	Little Pests	Маленькие вредители
------------------------------------------		
SEQUENCE QuestLost		
#2:	You've met a woman who got lost on the way to Tauris.	Вы встретили женщину, которая заблудилась по дороге в Тавриду.
#4:	You've met the woman again. Even more lost than before.	Ты снова встретил эту женщину. Еще потерянней, чем раньше.
#11:	She's apparently given up on reaching Tauris, and is now looking for the Puke Bar.	Она, по-видимому, отказалась от попыток добраться до Тауриса и теперь ищет Блевотный бар.
#27:	Since reaching the Puke Bar seems impossible, the woman has asked you to bring her a replacement.	Поскольку добраться до бара "Блевотина" кажется невозможным, женщина попросила вас принести ей замену.
#18:	Lost	Потерянный
------------------------------------------		
SEQUENCE QuestPathToThe Heart		
#10:	Return To New Delphi In A While	Возвращайтесь В Нью-Дели Через Некоторое Время
#8:	Talk To The High Priest	Поговорите с Верховным Жрецом
#26:	Get The Fleshworm Inside The Titans Heart	Заполучить червя Из Плоти В Сердце Титана
#27:	Return It To The High Priest In New Delphi	Верните Его Первосвященнику В Нью-Дели
#2:	Path To The Heart	Путь к Сердцу
------------------------------------------		
SEQUENCE QuestPukeContest		
#2:	Collect glibber	Собирать глиббер
#3:	Return to the villager	Вернитесь к деревенскому жителю
#6:	Puke Contest	Конкурс блевотины
------------------------------------------		
SEQUENCE QuestTearsOfLoneliness		
#6:	Find out more about Millja	Узнайте больше о Милле
#7:	Help Nard get over it	Помоги Нарду справиться с этим
#11:	Find somebody to keep Nard company.	Найди кого-нибудь, кто составит Нарду компанию.
#5:	Oh Millja	О, Милла
------------------------------------------		
SEQUENCE QuestThePilgrimsPath		
#5:	Prove yourself to the guardian of the head.	Докажите, что вы являетесь хранителем головы.
#6:	Prove yourself to the guardian of the guts.	Докажи, что ты хранитель мужества.
#7:	Prove yourself to the guardian of the heart.	Докажи, что ты хранитель сердца.
#12:	Return to the priest	Вернитесь к священнику
#14:	Talk to the high priest.	Поговори с верховным жрецом.
#2:	The Pilgrim's Path	Путь пилигрима
------------------------------------------		
ASSET 2d0f6cffc212524428f3760e0a50fa45	Name: DashAbilityDogs	
#_localizedName:	DashAbility	
#_localizedDescription:		
------------------------------------------		
ASSET 03ce7fa2387e87340be7074396b54c3d	Name: HumanoidDashAbility	
#_localizedName:	DashAbility	
#_localizedDescription:		
------------------------------------------		
ASSET 1fe12551ff6b53546bc4af9b6d0e9714	Name: BlockAbility	
#_localizedName:	Block	Блок
#_localizedDescription:	Blocks damage if used in the correct moment.	Блокирует урон, если используется в нужный момент.
------------------------------------------		
ASSET 3b21ff74579f56a47b3d6c1ad095cf29	Name: FireCircleAbility	
#_localizedName:	Fire Circle	Огненный круг
#_localizedDescription:	Ignites enemies around you.	Разжигает врагов вокруг вас.
------------------------------------------		
ASSET 379d1487623db2e418d36ef6f0e046d0	Name: ForcePullAbility	
#_localizedName:	Force Pull	Сила тяги
#_localizedDescription:	Pulls enemies towards you.	Притягивает врагов к себе.
------------------------------------------		
ASSET 0cd525fba08adbe4ca00896ed4f8bc2a	Name: FreezeAbility	
#_localizedName:	Freeze	Заморозить
#_localizedDescription:	Immobilizes enemies in front of you for a short duration.	Обездвиживает врагов перед вами на короткое время.
------------------------------------------		
ASSET 165729b86f9e27d4ab52258051505dc1	Name: LegionOfFleshAbility	
#_localizedName:	Legion Of Flesh	Легион Плоти
#_localizedDescription:	Summons the Legion of Flesh. The more enemies, the bigger the legion.	Призывает легион плоти. Чем больше врагов, тем больше легион.
------------------------------------------		
ASSET 05758134ed1a5bc46a21091def9bdc7f	Name: MindDamageAbility	
#_localizedName:	Mind Blast	Взрыв разума
#_localizedDescription:	Area of effect attack with mind damage.	Атака по области с повреждением разума.
------------------------------------------		
